total_time,inference_time,memcpy_h2d_time,memcpy_d2h_time
0.003412134014070034,0.002125676954165101,0.0002853670157492161,1.745403278619051e-05
0.0034616009797900915,0.002143318997696042,0.00026445998810231686,2.3709028027951717e-05
0.003534793038852513,0.002115654991939664,0.0002568900818005204,1.7181970179080963e-05
0.0035256610717624426,0.002107656095176935,0.00025087606627494097,1.8638907931745052e-05
0.0037509570829570293,0.0021204419899731874,0.00043710204772651196,1.8732971511781216e-05
0.0036502390867099166,0.0021144140046089888,0.00038174993824213743,1.7742044292390347e-05
0.0033463090658187866,0.0020879239309579134,0.0003007589839398861,1.793901901692152e-05
0.003360755043104291,0.0020940330578014255,0.00025685003492981195,1.8152990378439426e-05
0.0035717759747058153,0.002281246008351445,0.00036835100036114454,1.8236925825476646e-05
0.0038175920490175486,0.0021158710587769747,0.0003467109054327011,1.7695012502372265e-05
0.003446257091127336,0.0021137529984116554,0.00025353196542710066,1.739896833896637e-05
0.003380575100891292,0.002093199989758432,0.00024943798780441284,1.7542042769491673e-05
0.003934875945560634,0.0024487589253112674,0.00038425298407673836,1.7391052097082138e-05
0.0032773810671642423,0.002082659979350865,0.00027966592460870743,1.7318991012871265e-05
0.0034307719906792045,0.0021156619768589735,0.0002684489591047168,1.7329002730548382e-05
0.0035083650145679712,0.002113649039529264,0.00025505502708256245,1.8029939383268356e-05
0.0034142490476369858,0.002109827008098364,0.0002669219393283129,1.6845064237713814e-05
0.003600380034185946,0.0021575179416686296,0.0003279909724369645,4.1940947994589806e-05
0.0033920099958777428,0.0020973929204046726,0.0002769390121102333,1.7545069567859173e-05
0.003280285047367215,0.002084400039166212,0.0002749409759417176,1.6794074326753616e-05
0.003393840976059437,0.0021131859393790364,0.0002545249881222844,1.7233076505362988e-05
0.0031790100038051605,0.002082150080241263,0.0002754309680312872,1.7720041796565056e-05
0.0032074040500447154,0.00212770898360759,0.0002501859562471509,1.7468002624809742e-05
0.0034258950036019087,0.0021111349342390895,0.0002759629860520363,1.7552985809743404e-05
0.003282186924479902,0.0020892989123240113,0.00027490302454680204,1.631001941859722e-05
0.0031718770042061806,0.0020938030211254954,0.0002720719203352928,1.6828998923301697e-05
0.0034089249093085527,0.002105295076034963,0.0002747609978541732,1.6661942936480045e-05
0.0036826760042458773,0.002171105006709695,0.0002709070686250925,1.8005026504397392e-05
0.003564608981832862,0.002111374051310122,0.0002923300489783287,1.7425045371055603e-05
0.003443698980845511,0.0020835420582443476,0.00025110598653554916,1.6523990780115128e-05
0.0037309109466150403,0.0024029030464589596,0.00026397209148854017,2.6007997803390026e-05
0.003612829023040831,0.00211219594348222,0.00027054897509515285,1.8382095731794834e-05
0.0035379630280658603,0.0021471610525622964,0.00027227599639445543,1.8941005691885948e-05
0.0037137899780645967,0.0022444690112024546,0.00041673402301967144,1.873390283435583e-05
0.003491742070764303,0.0020917110377922654,0.00028427806682884693,1.723901368677616e-05
0.003654237953014672,0.0021199790062382817,0.0002763429656624794,1.7903978005051613e-05
0.004018273088149726,0.002634050091728568,0.0002737960312515497,1.9918079487979412e-05
0.004134196904487908,0.0023957620142027736,0.0004742520395666361,2.0437990315258503e-05
0.0037444710033014417,0.0021170320687815547,0.00035915395710617304,1.7424928955733776e-05
0.0034781930735334754,0.0021181770134717226,0.0002578110434114933,1.86659162864089e-05
